mid,aid
4380,1076
4380,1075
4380,1071
4380,1077
4380,1078
4381,38507
4381,60
4381,38507
4381,1965
4381,49069
4381,24723
4382,95759
4382,107752
4382,95759
4382,95759
4382,1442204
4382,134194
4382,1441620
4382,1030100
4382,79604
4382,94241
4383,2406
4383,2406
4384,40312
4385,22669
4386,64191
4386,56412
4386,56411
4386,4500
4386,66897
4386,11506
4386,66898
4386,1447362
4386,1217416
4387,21931
4387,59
4387,61
4387,59
4387,21932
4387,21933
4387,7045
4387,21934
4387,997
4387,21935
4387,21936
4387,21937
4387,21938
4387,21939
4387,1966
4387,21940
4387,21941
4388,35689
4388,35690
4388,9562
4388,35692
4388,35693
4388,35694
4388,35690
4388,9562
4388,35741
4388,35744
4388,35746
4388,35748
4388,35751
4388,35696
4388,35753
4388,6899
4388,20297
4388,9646
4388,23653
4388,11372
4388,546
4388,14039
4388,35760
4388,14041
4388,35764
4388,35766
4388,14377
4388,1455461
4388,1459789
4388,56908
4388,552427
4388,60515
4388,19449
4388,57225
4388,67603
4388,1472650
4388,9562
4388,35690
4388,1307
4388,59839
4388,15756
4389,1316723
4389,30597
4389,1316724
4389,1316725
4389,1316726
4389,60894
4389,1316727
4389,1316728
4389,1316729
4389,946875
4389,1316730
4389,1252787
4389,135534
4389,186755
4389,978244
4389,25744
4390,30716
4390,1137890
4390,30716
4390,1137890
4390,30716
4390,1443787
4390,931689
4390,1155068
4390,1443789
4390,1443792
4391,232804
4391,107730
4391,107730
4392,1243
4392,1243
4392,3658
4392,6994
4392,15194
4392,10440
4392,23966
4392,1046
4392,17221
4392,6348
4393,1243
4393,1243
4393,11905
4394,95526
4394,95527
4394,95526
4395,32375
4395,2378
4395,91546
4395,14269
4395,5811
4395,5811
4395,5812
4395,5812
4395,24658
4395,32375
4395,5680
4396,67767
4396,68857
4396,457
4396,68858
4396,16189
4396,8847
4396,30918
4397,67767
4397,67767
4397,457
4397,29706
4397,68857
4397,46323
4397,71018
4397,457
4397,68858
4397,14642
4397,30918
4397,21821
4397,119766
4397,1800
4397,119767
4397,119768
4397,119769
4397,119770
4397,119771
4397,119772
4397,119773
4398,65688
4398,72140
4398,29452
4398,71018
4398,457
4398,72141
4398,56005
4398,65689
4398,72142
4399,793
4399,793
4399,9747
4399,132483
4399,1063181
4399,1384701
4399,793
4399,9753
4399,37456
4399,1246038
4399,32098
4400,103910
4400,5028
4400,131266
4400,103910
4400,18592
4400,131267
4400,14431
4400,31251
4401,8500
4401,105568
4401,146950
4401,30491
4401,50302
4401,8500
4401,14647
4401,40183
4401,14961
4401,116723
4401,5188
4402,82800
4402,83986
4402,105735
4402,51730
4402,51730
4402,30904
4402,99452
4402,870
4402,28236
4403,12415
4403,51730
4403,99452
4403,4083
4403,41399
4403,28236
4403,100988
4403,102429
4403,102429
4403,48415
4404,9076
4404,48050
4404,67
4404,28982
4404,66796
4404,66797
4404,66798
4404,2500
4405,9076
4405,2792
4405,67
4405,70
4405,2794
4405,2996
4405,3023
4405,3025
4406,8500
4406,70037
4406,1503
4406,1503
4406,8500
4406,14647
4406,40183
4406,14961
4406,544594
4406,116723
4406,5188
4407,1152
4407,1152
4407,47889
4407,11880
4407,11882
4407,5709
4407,1152
4407,2721
4407,2720
4407,11882
4407,47891
4407,47892
4407,3535
4407,149
4407,1152
4407,47889
4407,1350049
4408,1243
4408,1243
4408,30176
4408,578321
4408,69394
4408,15194
4409,1243
4410,16294
4410,68928
4410,16294
4410,16297
4410,16298
4410,68929
4410,7491
4410,16300
4410,4869
4411,37360
4411,109727
4411,21453
4411,67686
4411,72062
4411,4123
4411,7182
4411,3351
4411,1091871
4411,1029442
4411,5188
4411,21456
4412,101424
4412,101425
4412,98606
4412,101426
4412,101427
4412,16178
4412,101424
4412,1021398
4412,101424
4412,101425
4412,101425
4412,1477252
4412,193503
4412,14526
4412,1477253
4412,1477254
4412,1409008
4412,1477255
4412,933465
4413,101225
4413,101225
4413,11624
4413,101225
4413,7066
4413,96427
4413,9104
4413,106052
4413,101225
4414,66919
4414,103339
4414,102429
4414,102429
4414,1466871
4414,30843
4414,103953
4414,4083
4414,99452
4414,85766
4414,51730
4414,30904
4414,28236
4414,28236
4414,41399
4414,103339
4415,63208
4415,63208
4415,11159
4415,85805
4416,39853
4416,39853
4416,83135
4416,29663
4416,39853
4416,40355
4416,18758
4416,12510
4417,29433
4417,29433
4417,53188
4417,84301
4417,44957
4417,56724
4417,53196
4417,53197
4417,44958
4417,44958
4417,16597
4417,16597
4418,85804
4418,85806
4418,87152
4418,63208
4418,11159
4418,85805
4419,46712
4419,988922
4419,129997
4419,1154120
4420,10601
4420,10601
4421,39104
4422,6648
4422,6648
4422,11909
4422,67522
4422,11905
4423,32765
4423,33323
4423,66202
4424,12329
4424,26267
4424,38759
4424,39466
4424,25795
4424,239917
4425,114629
4425,68912
4425,114629
4426,18392
4426,82616
4426,50568
4427,12009
4427,66787
4428,6593
4428,36208
4428,69767
4428,10536
4428,13809
4428,2655
4429,6593
4429,42842
4429,62923
4429,6593
4429,64861
4429,6593
4429,64862
4429,10339
4429,14745
4429,9951
4430,64222
4430,48805
4430,21478
4430,66709
4430,1390232
4430,12700
4430,11847
4430,12703
4430,1390233
4430,9918
4430,11002
4430,1042415
4430,1390234
4430,1390235
4431,2490
4431,2900
4431,1154789
4432,14566
4432,2637
4432,14567
4432,2637
4432,14568
4432,13780
4432,13784
4432,7182
4432,14569
4432,14570
4432,7127
4432,4104
4432,14571
4432,10796
4432,878
4432,3150
4433,46712
4433,46713
4433,46714
4434,95456
4434,43486
4434,15191
4435,70914
4435,33323
4435,225898
4436,1150
4436,1035
4436,1150
4436,12235
4436,1045
4436,10766
4437,4955
4437,4955
4437,70885
4437,44959
4437,65751
4437,70886
4437,4955
4437,15052
4437,15053
4437,15054
4437,15055
4437,49069
4437,52258
4438,70334
4438,70334
4438,46323
4438,57724
4438,70335
4438,57725
4439,15868
4439,15868
4439,58109
4439,58110
4439,24120
4439,673
4439,58111
4439,21886
4439,2308
4439,5639
4439,48459
4439,2362
4440,70334
4440,70334
4440,72433
4440,46323
4440,43910
4440,70335
4440,72434
4441,57727
4441,57727
4441,46323
4441,71018
4441,2289
4441,1474505
4441,67452
4442,32718
4442,18879
4442,66807
4442,77300
4443,37710
4443,37710
4443,65567
4443,1760
4443,5582
4443,2523
4443,668
4443,5061
4443,23773
4444,19429
4444,46323
4444,57725
4444,57726
4444,19429
4444,19429
4444,57724
4444,1275667
4444,19429
4445,57090
4446,21692
4446,21693
4446,7854
4446,21086
4446,21694
4446,21695
4446,21696
4446,21697
4446,5581
4446,21698
4446,21699
4446,21693
4446,21700
4446,21694
4446,21701
4446,1415629
4446,1442225
4446,1442227
4446,1442237
4446,1442213
4446,1442212
4446,56338
4446,1442214
4446,1442215
4446,1413172
4446,8160
4446,8163
4446,1442216
4446,3504
4446,1414886
4446,1399117
4446,1442217
4446,1400906
4446,1399116
4446,1442219
4446,42267
4446,138618
4446,42267
4446,11174
4446,1442223
4446,567062
4446,1392090
4446,1442239
4446,1409721
4447,36797
4447,56044
4447,40590
4447,40589
4447,49831
4447,23485
4447,24190
4447,14139
4447,20924
4448,7908
4448,7040
4448,23649
4448,69144
4448,12922
4448,65558
4448,117
4448,60012
4448,9646
4448,6347
4448,7716
4448,4189
4448,1416438
4449,1046585
4450,51917
4450,3183
4450,57791
4450,57792
4450,51917
4451,81256
4451,81256
4452,15277
4452,1357
4453,92935
4453,52159
4453,92936
4454,57741
4454,213574
4454,57741
4454,213575
4454,57741
4454,57741
4455,76100
4456,76100
4456,228624
4456,76100
4458,75589
4458,75589
4458,75589
4458,38793
4458,557904
4458,1049993
4458,1145914
4458,1145915
4458,1145918
4458,1439907
4458,119573
4459,75589
4459,38793
4459,75589
4459,557904
4459,1049993
4459,1145914
4459,1145915
4459,1145918
4459,964791
4459,119573
4462,28169
4462,154078
4462,82346
4463,70570
4463,70570
4464,8844
4465,42171
4465,34693
4465,67525
4465,2722
4465,16593
4466,12989
4466,41017
4466,5046
4466,12989
4466,12989
4466,23880
4466,39106
4466,50715
4466,57600
4466,16207
4467,280
4467,374
4467,280
4467,70071
4467,1200568
4467,2360
4467,7714
4467,15131
4467,70942
4467,1481690
4467,390
4467,6347
4467,2366
4467,1304
4467,1462919
4468,42993
4468,508
4468,42993
4468,508
4468,42993
4469,19244
4469,19244
4469,14138
4469,33010
4469,19244
4469,24661
4469,36823
4469,36824
4469,7793
4470,16767
4470,16767
4470,16769
4470,54766
4470,53836
4470,54771
4471,69946
4472,41549
4472,41549
4472,41549
4472,1346353
4472,562691
4472,69882
4472,1726
4472,869
4472,24954
4472,33651
4472,11876
4472,62584
4473,67632
4474,1201
4474,198949
4474,66086
4474,58070
4474,73931
4474,20622
4474,991669
4474,3535
4474,11099
4474,1918
4475,8300
4475,80959
4475,5247
4475,4140
4475,8306
4475,8307
4476,73935
4476,73936
4476,59949
4476,29
4476,47452
4476,1060
4476,1061
4476,12936
4477,8876
4477,2161
4477,5129
4477,110535
4477,531
4477,12865
4477,5129
4477,110536
4477,1590
4478,5342
4478,584535
4479,190
4479,190
4479,3718
4479,195
4479,356
4479,384
4479,423
4479,10009
4479,1229721
4480,26713
4480,26713
4480,4027
4480,12721
4480,9169
4480,56125
4480,52953
4480,7413
4480,27155
4480,51758
4480,3686
4480,8681
4480,11779
4480,957690
4480,13677
4480,2519
4480,1332501
4480,1404888
4480,1328151
4480,1404876
4480,15845
4480,1202850
4480,1404877
4480,1404878
4480,1404879
4480,1404880
4480,29217
4480,1404881
4480,1404882
4480,1404883
4480,1404884
4480,1404885
4480,1404886
4480,1404887
4480,138631
4480,119064
4480,1404891
4480,1404892
4480,1404893
4480,1404895
4480,21796
4480,1395158
4480,1115736
4480,1404899
4480,1404900
4480,1404901
4480,1404902
4480,1342624
4480,1342625
4480,91087
4480,1404903
4480,1371064
4480,1403470
4480,1404905
4480,84851
4480,1404906
4480,63956
4480,1404907
4480,1404908
4480,133900
4480,1404909
4480,1339460
4480,1404910
4480,1404911
4480,1404912
4480,31270
4481,23213
4482,14838
4482,1047730
4483,83198
4483,1535
4483,1524
112062,95901
112062,95901
4485,31152
4485,172736
4485,42702
4486,58463
4486,117076
4487,21370
4487,53387
4487,18389
4487,9196
4487,28156
4487,4501
4487,7231
4487,10441
4487,23759
4488,4141
4488,16613
4488,2778
4488,52171
4488,39106
4488,15193
4488,7067
4488,39032
4489,4610
4489,57327
4489,57328
4489,58148
4489,7184
4489,56189
4489,911
4489,4613
4489,44037
4489,56943
4489,14457
4489,7184
4490,12964
4490,95323
4490,95653
4491,10702
4492,18356
4492,18356
4492,35087
4492,35088
4492,3393
4492,17146
4492,16567
4492,4142
4492,13675
4492,35089
4492,13677
4492,1353148
4493,61824
4493,28239
4493,61824
4493,35088
4493,13663
4493,57902
4493,8523
4493,11776
4494,73962
4494,57703
4494,35087
4494,35088
4494,56748
4494,33618
4494,51758
4495,97646
4495,224103
4496,58164
4496,58165
4496,56058
4496,58863
4496,7627
4496,58864
4496,58865
4496,1215
4496,5175
4497,1172278
4497,37592
4497,57642
4497,44057
4497,11779
4497,11877
4497,1054077
4497,51693
4497,898
4497,5667
4498,3718
4498,66226
4498,9217
4498,66227
4498,64024
4498,356
4499,7908
4499,14089
4499,58415
4499,63963
4499,4053
4499,14089
4499,2384
4499,63964
4499,3769
4499,34484
4499,20694
4500,476
4500,20292
4500,30309
4500,30309
4500,33444
4500,23580
4500,51919
4500,10759
4500,9752
4500,33447
4500,69031
4500,1459919
4500,1459920
4501,44807
4501,44808
4501,44809
4501,44810
4501,44811
4501,44812
4501,44813
4501,51555
4502,83961
4503,18596
4503,1185449
4503,51627
4504,57132
4504,8858
4504,52871
4504,57132
4505,16513
4505,95215
4505,95216
4505,557
4506,3556
4506,3556
4506,2356
4506,57241
4506,4052
4506,1259
4506,7094
4506,12015
4507,44847
4507,121754
4507,557
4508,10781
4508,32795
4508,63913
4508,56872
4508,3804
4508,3805
4508,2704
4508,2702
4508,2523
4509,26502
4509,153
4509,11505
4509,8277
4509,11505
4509,45861
4509,1728
4509,21794
4509,30918
4509,1047
4509,21645
4509,101608
4510,10965
4511,17016
4512,84165
4512,29
4512,28
4512,167243
4512,1147667
4512,65401
4512,531
4512,14536
4513,12804
4513,12804
4513,1994
4513,6835
4514,19032
4515,81186
4516,147323
4517,583023
4517,583023
4518,1544
4518,32327
4518,32327
4518,1544
4518,69099
4518,69100
4518,32327
4518,69101
4518,58660
4518,10612
4519,40346
4519,1729
4519,40345
4519,40345
4519,40345
4519,12881
4519,1
4519,39056
4519,488
4519,40347
4519,69613
4519,72405
4519,71446
4519,13585
4519,1447298
4519,1447355
4519,1448087
4519,226006
4519,142587
4519,1447547
4519,1447576
4519,1463245
4520,17309
4520,254757
4521,24318
4521,4181
4521,58101
4521,35509
4521,10468
4521,8862
4521,33830
4522,129692
4522,117443
4523,4135
4524,47773
4525,69801
4525,55373
4526,24318
4526,37
4526,1762
4526,33830
4526,62045
4526,51344
4526,71002
4526,1888
4526,10685
4526,14710
4526,14711
4526,1475421
4527,6385
4527,6385
4528,57447
4528,57447
4528,14320
4528,83471
4528,16654
4528,1213
4528,22103
4528,1326169
4528,597
4528,598
4528,752
4528,16614
4528,1326170
4528,945
4529,32632
4529,32633
4529,32632
4529,32634
4529,32633
4529,32633
4529,32632
4529,32635
4529,32636
4529,32637
4529,32638
4529,21855
4529,32639
4529,32640
4529,32641
4529,32642
4529,32643
4529,32644
4530,143888
4530,2504
4530,49284
4530,4434
4530,2031
4530,41702
4530,143890
4530,143891
4530,14099
4530,143893
4530,143894
4530,143897
4530,81687
4530,107337
4530,143899
4530,143900
4530,143903
4530,143904
4530,143905
4530,143906
4530,143907
4530,143910
4530,58296
4530,143913
4530,143914
4530,143915
4530,143915
4530,143917
4530,9349
4530,91877
4530,118945
4530,143918
4530,143919
4530,143919
4530,143921
4530,3105
4530,46305
4530,91094
4530,143922
4530,143923
4530,91099
4530,143924
4530,143925
4530,69586
4531,1723
4531,1723
4531,14053
4531,58152
4531,5053
4531,1723
4531,3986
4531,56967
4531,1729
4531,2507
4531,6919
4531,6920
4531,1731
4532,92851
4532,92851
4533,5045
4533,5045
4533,64831
4533,2721
4533,67490
4533,2720
4533,67491
4533,67492
4533,9643
4534,76193
4534,76195
4534,76198
4534,76197
4534,76199
4534,76200
4534,76201
4534,76202
4534,76203
4534,76204
4534,76205
4534,76207
4534,76206
4534,76208
4534,76209
4534,76210
4534,15330
4534,76211
4534,76212
4534,76214
4534,76193
4534,76193
4534,76214
4535,1174031
4535,1202729
4535,1202730
4535,76195
4536,40549
4536,44023
4536,163302
4536,952971
4536,955940
4536,7201
4536,5241
4536,959360
4536,6406
4536,1060876
4536,4249
4536,1227
4536,1171609
4537,39996
4537,100388
4537,2171
4537,100388
4537,3016
4537,2556
4537,232340
4537,5327
4537,999
4537,20968
4537,4187
4537,30580
4537,6851
4537,40052
4538,32327
4538,56712
4538,32327
4539,16830
4539,16830
4539,65653
4539,1347251
4539,1347252
4539,33009
4539,33008
4539,65310
4539,1347253
4539,190115
4539,1400
4539,16830
4540,21458
4540,960388
4541,5140
4541,69639
4541,69640
4541,69641
4541,21725
4541,2986
4541,18878
4541,33104
4541,2722
4541,23969
4541,21244
4542,99032
4542,99032
4543,1724
4543,58732
4543,63892
4543,774
4543,58732
4543,774
4543,12808
4543,935556
4543,1299126
4543,194227
4543,1044
4543,11454
4543,20924
4543,91366
4543,12017
4543,957310
4544,19142
4544,26475
4544,26479
4544,12922
4544,15224
4544,50239
4544,16206
4544,3987
4544,11813
4545,12840
4545,26475
4545,26479
4545,27236
4545,11813
4545,10770
4545,8422
4545,14642
4545,12419
4545,4727
4546,18335
4546,55859
4546,55859
4546,18335
4546,55860
4546,18335
4546,16673
4547,6111
4547,9027
4547,6111
4548,1927
4548,51809
4548,1927
4549,51521
4550,16544
4550,4341
4550,14824
4551,9626
4551,8950
4551,69052
4551,19155
4552,58608
4552,58608
4552,58608
4552,144931
4552,126452
4552,58608
4552,58608
4552,58608
4552,126452
4553,11770
4553,55173
4553,11770
4553,511
4553,11770
4553,15445
4553,24956
4553,56125
4553,56126
4553,16568
4553,16569
4553,16652
4553,12436
4553,8867
4553,62029
4554,1128
4554,1128
4554,1160271
4554,585715
4554,3535
4554,30578
4554,3564
4554,22321
4554,1487474
4554,1487475
4554,6688
4554,10471
4554,3311
4555,55146
4555,7420
4555,30149
4555,557
4556,14132
4556,54349
4556,10593
4556,19801
4556,61865
4556,40150
4556,21516
4556,12685
4557,1776
4557,19249
4557,132832
4557,3219
4557,2871
4558,8858
4558,8860
4558,57601
4558,3535
4558,14712
4558,10765
4558,8847
4558,7068
4558,8858
4558,21075
4558,57341
4558,14711
4558,14710
4559,1193430
4559,58080
4559,18910
4559,38937
4559,18910
4559,38937
4560,82033
4561,48965
4561,48965
4561,8310
4561,1183421
4561,69099
4561,69100
4561,1183424
4561,29938
4561,21394
4561,51668
4562,68381
4562,72942
4562,72943
4562,72944
4562,1938
4562,8934
4562,66105
4563,61797
4563,61797
4563,61797
4563,61798
4563,61799
4563,59774
4563,61800
4563,61799
4563,61801
4563,61802
4563,61803
4563,61804
4563,61799
4563,61805
4563,61806
4563,61807
4564,488
4564,29705
4564,69121
4564,489
4564,664
4564,488
4564,491
4564,30149
4564,493
4565,72543
4565,72545
4565,59806
4565,33009
4565,33008
4565,58703
4565,51555
4565,21119
4565,60411
4565,70750
4565,72547
4565,72548
4565,72549
4565,72546
4565,934838
4565,72546
4565,105081
4565,934838
4565,31631
4565,33144
4565,105081
4565,3719
4566,72543
4566,31261
4566,31261
4566,15857
4566,934838
4566,72546
4566,33009
4566,33008
4566,1066198
4566,17209
4566,190115
4566,9204
4566,21119
4566,31631
4566,1120181
4566,22135
4566,1096222
4567,93923
4567,31261
4567,72546
4567,934838
4567,17209
4567,591576
4567,9204
4567,1076765
4567,21119
4567,1120181
4567,1120187
4567,29288
4569,1291647
4569,80246
4569,82443
4570,13524
4571,18356
4571,16567
4571,18380
4571,17146
4571,18382
4571,9612
4571,9184
4571,18383
4571,18384
4571,3393
4571,11294
4571,28162
4572,34692
4572,19893
4572,578
4572,34692
4572,34693
4572,34694
4572,34695
4572,34696
4572,947
4572,1221
4572,17400
4572,2209
4573,4037
4573,4037
4573,1052898
4573,1052899
4574,13015
4574,84113
4574,84113
4574,150298
4574,66723
4574,21561
4574,18389
4574,24051
4574,28156
4574,36
4574,47856
4574,9918
4575,68687
4575,102445
4576,147594
4576,14093
4576,43518
4576,1183566
4576,57902
4576,1183567
4576,1125677
4576,52122
4577,1150
4577,64032
4577,11055
4577,1254
4577,1259
4577,1258
4577,1264
4577,1263
4577,7203
4577,961420
4578,716
4578,31141
4578,31142
4578,31143
4578,2704
4578,12846
4578,1061
4578,16614
4578,11083
4579,53861
4580,63937
4580,63938
4580,33009
4580,33008
4580,62272
4580,63939
4580,5433
4580,63940
4580,16590
4580,15111
4580,1353148
4581,70738
4582,13776
4582,40051
4582,40052
4582,40437
4582,40438
4582,7714
4582,1825
4582,1263
4582,10678
4582,13776
4583,21155
4583,21155
4583,12840
4583,58424
4583,20004
4583,2533
4583,18878
4583,12419
4583,3393
4584,1309736
4584,54971
4584,1309738
4584,54971
4584,1309739
4584,41763
4584,597
4584,598
4584,557444
4584,1309736
4584,1309738
4584,67898
4584,54971
4585,34611
4586,108824
4586,14957
4587,22669
4587,22672
4587,22671
4587,21841
4587,4613
4587,16425
4587,12847
4587,40680
4588,31177
4589,89373
4589,184008
4590,47773
4590,47773
4590,932923
4590,2995
4590,17765
4590,1095864
4590,2704
4590,8885
4590,1331823
4590,982778
4590,1484
4590,47773
4590,1331823
4590,4700
4590,18311
4590,1430960
4590,33486
4591,10707
4591,10707
4591,10715
4591,70624
4591,21017
4591,68804
4592,61961
4592,1226518
4592,1346592
4592,68124
4592,1226518
4592,1346592
4593,39996
4593,65616
4593,65616
4593,1093
4593,3016
4593,56790
4593,65617
4593,10765
4593,5327
4594,24492
4594,8328
4594,8328
4595,8965
4595,8966
4595,8966
4595,8965
4596,82505
4596,82505
4597,13488
4597,16939
4597,11813
4597,51345
4597,8752
4597,4142
4598,84211
4599,15206
4599,15206
4599,69524
4599,69525
4599,58154
4599,1586
4599,10056
4599,10058
4599,3656
4599,69526
4599,1531
4599,2046
4600,68381
4600,20183
4600,47054
4601,70008
4601,102689
4602,776
4602,776
4602,56189
4602,911
4602,776
4602,15193
4602,56943
4602,56944
4602,11454
4603,5696
4603,65401
4604,58728
4604,57988
4604,47275
4604,20295
4605,8966
4605,8966
4605,65106
4605,95109
4605,232961
4606,8844
4606,28714
4606,90559
4606,47288
4606,6900
4606,42171
4606,70846
4607,13563
4607,13861
4608,12804
4608,18389
4608,1041469
4609,78514
4610,19969
4610,26095
4611,1723
4611,6911
4611,6912
4611,282
4611,6918
4611,2507
4611,6919
4611,6920
4611,1731
4611,6921
4611,6922
4611,6923
4611,6924
4611,6925
4611,6926
4612,38516
4612,38516
4612,38517
4612,38519
4612,38521
4612,6997
4612,38522
4612,38523
4612,32872
4613,64877
4613,64878
4613,64879
4613,7681
4613,1093
4613,63964
4613,4501
4613,53009
4613,1116736
4613,29708
4614,64681
4614,22012
4614,64681
4614,64682
4614,64204
4614,64683
4614,10957
4614,64681
4614,15111
4614,15111
4615,15868
4615,9535
4615,73494
4615,673
4615,8271
4615,1919
4615,2309
4616,16513
4616,52171
4616,1317868
4616,16513
4616,10494
4616,56976
4616,16513
4617,23677
